"thread_id","content"
While Graham didn't fully reconcile these interests during grad school itself, his essay shows how he moved between these two worlds, eventually finding ways to express both his technical and artistic inclinations. He would later go on to found successful tech companies like Viaweb and Y Combinator, while also becoming known for his essays - a form of writing that perhaps represents his own unique synthesis of logical thinking and creative expression.

What stands out in Graham's journey is his willingness to pursue both paths simultaneously rather than feeling forced to choose between them, even when it meant dividing his attention and taking an unconventional approach to his graduate education.

Would you like me to explore any particular aspect of Graham's journey in more detail?"
"09d3cccd-d912-4ec0-a042-d8a74e786c79","

Let me search for information about Paul Graham's decision to write a book on Lisp hacking and his reasoning behind it.

<ToolCall name=""paul_graham_Knowledge_Base"" args=""%7B%22input%22%3A%22Paul%20Graham%20writing%20book%20Lisp%20hacking%20limited%20knowledge%20reasons%22%7D"" id=""toolu_01SXrm3zrUiTCHZTCJo6YpR5""></ToolCall>



Based on the information I found, Paul Graham did indeed write about his decision to write a book on Lisp hacking despite limited knowledge. Here's my analysis of his reasons and approach:

## 📚 Graham's Decision to Write a Lisp Book

### Reasons for Writing About Lisp Despite Limited Knowledge
1. **Interest in Lisp as a Unique Language**: Graham found Lisp interesting ""for its own sake"" beyond its association with AI, which was the main reason others valued it at that time.

2. **Learning Through Teaching**: As he directly states: ""It's scary to think how little I knew about Lisp hacking when I started writing that book. But there's nothing like writing a book about something to help you learn it.""

3. **Salvaging His Original Plans**: When his initial plans didn't work out, he looked for what he could salvage, and Lisp was there. This shows his adaptability and ability to pivot.

4. **Financial Necessity**: For his second Lisp book, he mentions being ""nervous about money"" and noticed that ""Freelance Lisp hacking work was very rare."" He hoped to ""live frugally off the royalties"" while pursuing painting.

5. **Passion for Building**: Graham identified himself as a ""systems person"" who wanted to build things rather than just prove theoretical concepts, and Lisp enabled that creativity.

### Reflection of His Approach to Learning and Problem-Solving

This decision reveals several key aspects of Graham's approach:

1. **Learning by Doing**: He jumps into projects before mastering them, using the project itself as the learning vehicle. This shows a hands-on, experiential approach to learning.

2. **Comfort with Uncertainty**: Graham was willing to embark on writing a book despite acknowledging his limited expertise, demonstrating comfort with uncertainty and learning as he goes.

3. **Following Genuine Interest**: He repeatedly followed what genuinely interested him rather than what might have been more conventional or immediately practical.

4. **Connecting Different Domains**: Graham's approach demonstrates a willingness to combine different interests and expertise areas (programming, writing, art) in unexpected ways.

5. **Platonic Idealism**: He mentions that Lisp hackers have ""in our minds a Platonic form of Lisp that all existing dialects fall short of,"" showing his tendency to pursue ideals and improve upon existing solutions.

This approach carried through to his later work, when he spent years developing Bel, a new dialect of Lisp that proceeded from McCarthy's original axiomatic approach. His willingness to dive into challenging projects with incomplete knowledge but strong interest appears to be a consistent pattern throughout his career.

What interests you most about Graham's approach to learning and problem-solving? Would you like me to explore any particular aspect of his work in more detail?"
"09d3cccd-d912-4ec0-a042-d8a74e786c79","

Let me search for information about Paul Graham's decision to write a book on Lisp hacking and his reasoning behind it.

<ToolCall name=""paul_graham_Knowledge_Base"" args=""%7B%22input%22%3A%22Paul%20Graham%20writing%20book%20Lisp%20hacking%20limited%20knowledge%20reasons%22%7D"" id=""toolu_01SXrm3zrUiTCHZTCJo6YpR5""></ToolCall>



Based on the information I found, Paul Graham did indeed write about his decision to write a book on Lisp hacking despite limited knowledge. Here's my analysis of his reasons and approach:

## 📚 Graham's Decision to Write a Lisp Book

### Reasons for Writing About Lisp Despite Limited Knowledge
1. **Interest in Lisp as a Unique Language**: Graham found Lisp interesting ""for its own sake"" beyond its association with AI, which was the main reason others valued it at that time.

2. **Learning Through Teaching**: As he directly states: ""It's scary to think how little I knew about Lisp hacking when I started writing that book. But there's nothing like writing a book about something to help you learn it.""

3. **Salvaging His Original Plans**: When his initial plans didn't work out, he looked for what he could salvage, and Lisp was there. This shows his adaptability and ability to pivot.

4. **Financial Necessity**: For his second Lisp book, he mentions being ""nervous about money"" and noticed that ""Freelance Lisp hacking work was very rare."" He hoped to ""live frugally off the royalties"" while pursuing painting.

5. **Passion for Building**: Graham identified himself as a ""systems person"" who wanted to build things rather than just prove theoretical concepts, and Lisp enabled that creativity.

### Reflection of His Approach to Learning and Problem-Solving

This decision reveals several key aspects of Graham's approach:

1. **Learning by Doing**: He jumps into projects before mastering them, using the project itself as the learning vehicle. This shows a hands-on, experiential approach to learning.

2. **Comfort with Uncertainty**: Graham was willing to embark on writing a book despite acknowledging his limited expertise, demonstrating comfort with uncertainty and learning as he goes.

3. **Following Genuine Interest**: He repeatedly followed what genuinely interested him rather than what might have been more conventional or immediately practical.

4. **Connecting Different Domains**: Graham's approach demonstrates a willingness to combine different interests and expertise areas (programming, writing, art) in unexpected ways.

5. **Platonic Idealism**: He mentions that Lisp hackers have ""in our minds a Platonic form of Lisp that all existing dialects fall short of,"" showing his tendency to pursue ideals and improve upon existing solutions.

This approach carried through to his later work, when he spent years developing Bel, a new dialect of Lisp that proceeded from McCarthy's original axiomatic approach. His willingness to dive into challenging projects with incomplete knowledge but strong interest appears to be a consistent pattern throughout his career.

What interests you most about Graham's approach to learning and problem-solving? Would you like me to explore any particular aspect of his work in more detail?"
"0833cb4b-2ce2-4742-85f7-06aedae2aeee","

I'll look into Paul Graham's essay to find information about his quick decision regarding graduation. Let me search for this specific detail.

<ToolCall name=""paul_graham_Knowledge_Base"" args=""%7B%22input%22%3A%22quick%20decision%20graduation%22%7D"" id=""toolu_01F5Wd3cZEgqmZASSFyPoUT9""></ToolCall>



Based on the information from Paul Graham's essay, I can tell you about his quick decision regarding graduation:

## The Quick Graduation Decision

While in graduate school, Paul Graham was feeling stuck and unhappy. He mentions that he ""didn't want to drop out of grad school"" but was looking for a way out. He even envied his friend Robert Morris for getting kicked out of Cornell (for writing the internet worm of 1988) as it provided an escape from grad school.

The opportunity came unexpectedly in April 1990 when he ran into Professor Cheatham, who asked if Graham was far enough along to graduate that June. Despite not having written a word of his dissertation, Graham made what he describes as ""the quickest bit of thinking in my life"" and decided to attempt writing his entire dissertation in just 5 weeks before the deadline.

### How he planned to execute it:

1. He immediately responded to Professor Cheatham with ""Yes, I think so. I'll give you something to read in a few days.""
2. He planned to write the dissertation in approximately 5 weeks
3. He would reuse parts from his work ""On Lisp"" where possible
4. He chose ""applications of continuations"" as his topic (though he later reflects that he should have written about macros and embedded languages)

Graham notes that his ""rapidly written dissertation sufficed, just barely"" to get him out of grad school. After graduating, he applied to art schools and was accepted to RISD (Rhode Island School of Design), where he went next.

What other aspects of Paul Graham's career journey would you like to know about?"
"0833cb4b-2ce2-4742-85f7-06aedae2aeee","

I'll look into Paul Graham's essay to find information about his quick decision regarding graduation. Let me search for this specific detail.

<ToolCall name=""paul_graham_Knowledge_Base"" args=""%7B%22input%22%3A%22quick%20decision%20graduation%22%7D"" id=""toolu_01F5Wd3cZEgqmZASSFyPoUT9""></ToolCall>



Based on the information from Paul Graham's essay, I can tell you about his quick decision regarding graduation:

## The Quick Graduation Decision

While in graduate school, Paul Graham was feeling stuck and unhappy. He mentions that he ""didn't want to drop out of grad school"" but was looking for a way out. He even envied his friend Robert Morris for getting kicked out of Cornell (for writing the internet worm of 1988) as it provided an escape from grad school.

The opportunity came unexpectedly in April 1990 when he ran into Professor Cheatham, who asked if Graham was far enough along to graduate that June. Despite not having written a word of his dissertation, Graham made what he describes as ""the quickest bit of thinking in my life"" and decided to attempt writing his entire dissertation in just 5 weeks before the deadline.

### How he planned to execute it:

1. He immediately responded to Professor Cheatham with ""Yes, I think so. I'll give you something to read in a few days.""
2. He planned to write the dissertation in approximately 5 weeks
3. He would reuse parts from his work ""On Lisp"" where possible
4. He chose ""applications of continuations"" as his topic (though he later reflects that he should have written about macros and embedded languages)

Graham notes that his ""rapidly written dissertation sufficed, just barely"" to get him out of grad school. After graduating, he applied to art schools and was accepted to RISD (Rhode Island School of Design), where he went next.

What other aspects of Paul Graham's career journey would you like to know about?"
c7b8eef3-6c2a-4070-ad28-121984d4c2b5,"

Let me search for information about Paul Graham's experience at the Accademia di Belli Arti to answer your question about the learning environment there.

<ToolCall name=""paul_graham_Knowledge_Base"" args=""%7B%22input%22%3A%22Paul%20Graham%20Accademia%20di%20Belli%20Arti%20experience%20students%20faculty%20interaction%20teaching%20approach%22%7D"" id=""toolu_01WKqz1TGhWoGX5EwhoyEyoh""></ToolCall>



Based on Paul Graham's account, here's what we can learn about the atmosphere and practices at the Accademia di Belli Arti in Florence:

## The Learning Environment at Accademia di Belli Arti

### Faculty-Student Interaction
Paul Graham describes the Accademia as a ""very civilized joke"" where both students and faculty had arrived at an informal arrangement:
- The students and faculty were described as ""the nicest people you could imagine""
- Students ""wouldn't require the faculty to teach anything""
- In return, ""the faculty wouldn't require the students to learn anything""

### Teaching Approach
The teaching approach at the Accademia appeared quite hands-off:
- Graham had a teacher named ""professor Ulivi,"" whom he described as ""a nice guy"" who recognized Graham's hard work and gave him good grades
- Despite this positive personal interaction, Graham states plainly that ""the Accademia wasn't teaching me anything except Italian""
- The institution seemed to lack academic rigor, as Graham later compared it unfavorably to other departments he encountered at RISD (Rhode Island School of Design)

### General Atmosphere
The atmosphere maintained a traditional appearance while lacking substantive education:
- All involved ""would adhere outwardly to the conventions of a 19th century atelier""
- They even had ""one of those little stoves, fed with kindling, that you see in 19th century studio paintings""
- There was a nude model who sat near the stove, but ""hardly anyone else painted her besides me""
- Most students spent their time ""chatting or occasionally trying to imitate things they'd seen in American art""

### International Student Experience
As a foreign student (straniero), Graham had a somewhat different experience:
- Foreign students had to take an entrance exam, which might have been ""a way of excluding them"" since there were ""so many stranieri attracted by the idea of studying art in Florence""
- Graham managed to pass the written exam by writing about Cezanne and elevating the intellectual level of his essay to compensate for his limited Italian vocabulary

In summary, the Accademia di Belli Arti as described by Graham was a place where tradition and appearances were maintained, but genuine art education was minimal. The faculty-student relationship was cordial but lacked academic substance, with little actual teaching or learning taking place despite the institution's prestigious history as ""the oldest art school."""
c7b8eef3-6c2a-4070-ad28-121984d4c2b5,"

Let me search for information about Paul Graham's experience at the Accademia di Belli Arti to answer your question about the learning environment there.

<ToolCall name=""paul_graham_Knowledge_Base"" args=""%7B%22input%22%3A%22Paul%20Graham%20Accademia%20di%20Belli%20Arti%20experience%20students%20faculty%20interaction%20teaching%20approach%22%7D"" id=""toolu_01WKqz1TGhWoGX5EwhoyEyoh""></ToolCall>



Based on Paul Graham's account, here's what we can learn about the atmosphere and practices at the Accademia di Belli Arti in Florence:

## The Learning Environment at Accademia di Belli Arti

### Faculty-Student Interaction
Paul Graham describes the Accademia as a ""very civilized joke"" where both students and faculty had arrived at an informal arrangement:
- The students and faculty were described as ""the nicest people you could imagine""
- Students ""wouldn't require the faculty to teach anything""
- In return, ""the faculty wouldn't require the students to learn anything""

### Teaching Approach
The teaching approach at the Accademia appeared quite hands-off:
- Graham had a teacher named ""professor Ulivi,"" whom he described as ""a nice guy"" who recognized Graham's hard work and gave him good grades
- Despite this positive personal interaction, Graham states plainly that ""the Accademia wasn't teaching me anything except Italian""
- The institution seemed to lack academic rigor, as Graham later compared it unfavorably to other departments he encountered at RISD (Rhode Island School of Design)

### General Atmosphere
The atmosphere maintained a traditional appearance while lacking substantive education:
- All involved ""would adhere outwardly to the conventions of a 19th century atelier""
- They even had ""one of those little stoves, fed with kindling, that you see in 19th century studio paintings""
- There was a nude model who sat near the stove, but ""hardly anyone else painted her besides me""
- Most students spent their time ""chatting or occasionally trying to imitate things they'd seen in American art""

### International Student Experience
As a foreign student (straniero), Graham had a somewhat different experience:
- Foreign students had to take an entrance exam, which might have been ""a way of excluding them"" since there were ""so many stranieri attracted by the idea of studying art in Florence""
- Graham managed to pass the written exam by writing about Cezanne and elevating the intellectual level of his essay to compensate for his limited Italian vocabulary

In summary, the Accademia di Belli Arti as described by Graham was a place where tradition and appearances were maintained, but genuine art education was minimal. The faculty-student relationship was cordial but lacked academic substance, with little actual teaching or learning taking place despite the institution's prestigious history as ""the oldest art school."""
dc7812f3-c6e7-44d4-917c-b238beae42db,"

I'll look up information about Paul Graham's experience with painting still lives in his essay. Let me search for that specific content.

<ToolCall name=""paul_graham_Knowledge_Base"" args=""%7B%22input%22%3A%22Paul%20Graham%20painting%20still%20life%20visual%20perception%22%7D"" id=""toolu_012KNw9MYeXeTpXorN67UjiK""></ToolCall>



Based on Paul Graham's essay, I can explain the differences between painting still lives versus people and the benefits of still life painting for visual perception.

## 🎨 Still Life vs. Portrait Painting

### Key Differences:

1. **Subject Movement**
   - Still lives: ""The subject, as its name suggests, can't move.""
   - People: ""People can't sit for more than about 15 minutes at a time, and when they do they don't sit very still.""

2. **Approach to Painting**
   - Still lives: Can be copied ""pixel by pixel from what you're seeing"" if desired.
   - People: Requires knowing ""how to paint a generic person, which you then modify to match the specific person.""

3. **Time Constraints**
   - Still lives: Can be studied for extended periods without change.
   - People: Limited sitting time creates time pressure for the artist.

4. **Technical Note**
   Graham mentions that ""You can of course paint people like still lives if you want to, and they're willing. That sort of portrait is arguably the apex of still life painting, though the long sitting does tend to produce pained expressions in the sitters.""

## 👁️ Benefits of Still Life Painting for Visual Perception

Graham found still life painting valuable because it enhanced his visual perception in several ways:

1. **Deeper Seeing**
   - ""In everyday life, we aren't consciously aware of much we're seeing.""
   - Painting forces you to ""look more closely, and when you do there's a lot to see.""

2. **Bypassing Perceptual Filters**
   - Normal perception: ""Most visual perception is handled by low-level processes that merely tell your brain 'that's a water droplet' without telling you details like where the lightest and darkest points are, or 'that's a bush' without telling you the shape and position of every leaf.""
   - Painting reverses this filter: You notice details that would normally be filtered out.

3. **Continuous Discovery**
   - ""You can still be noticing new things after days of trying to paint something people usually take for granted.""
   - This process of discovery is similar to what happens when writing essays about overlooked subjects.

4. **Enhanced Realism**
   - By studying and emphasizing visual cues (like color changes at the edge of objects), Graham suggests artists can ""make paintings that are more realistic than photographs not just in some metaphorical sense, but in the strict information-theoretic sense.""

Graham's experience with still life painting shows how it trained him to see beyond the brain's automatic perceptual shortcuts and engage more deeply with visual reality. This enhanced perception was valuable to him not just as an artistic skill but as a way of experiencing the world more richly and completely.

Would you like me to explain more about any specific aspect of Graham's painting experience or his artistic journey?"
dc7812f3-c6e7-44d4-917c-b238beae42db,"

I'll look up information about Paul Graham's experience with painting still lives in his essay. Let me search for that specific content.

<ToolCall name=""paul_graham_Knowledge_Base"" args=""%7B%22input%22%3A%22Paul%20Graham%20painting%20still%20life%20visual%20perception%22%7D"" id=""toolu_012KNw9MYeXeTpXorN67UjiK""></ToolCall>



Based on Paul Graham's essay, I can explain the differences between painting still lives versus people and the benefits of still life painting for visual perception.

## 🎨 Still Life vs. Portrait Painting

### Key Differences:

1. **Subject Movement**
   - Still lives: ""The subject, as its name suggests, can't move.""
   - People: ""People can't sit for more than about 15 minutes at a time, and when they do they don't sit very still.""

2. **Approach to Painting**
   - Still lives: Can be copied ""pixel by pixel from what you're seeing"" if desired.
   - People: Requires knowing ""how to paint a generic person, which you then modify to match the specific person.""

3. **Time Constraints**
   - Still lives: Can be studied for extended periods without change.
   - People: Limited sitting time creates time pressure for the artist.

4. **Technical Note**
   Graham mentions that ""You can of course paint people like still lives if you want to, and they're willing. That sort of portrait is arguably the apex of still life painting, though the long sitting does tend to produce pained expressions in the sitters.""

## 👁️ Benefits of Still Life Painting for Visual Perception

Graham found still life painting valuable because it enhanced his visual perception in several ways:

1. **Deeper Seeing**
   - ""In everyday life, we aren't consciously aware of much we're seeing.""
   - Painting forces you to ""look more closely, and when you do there's a lot to see.""

2. **Bypassing Perceptual Filters**
   - Normal perception: ""Most visual perception is handled by low-level processes that merely tell your brain 'that's a water droplet' without telling you details like where the lightest and darkest points are, or 'that's a bush' without telling you the shape and position of every leaf.""
   - Painting reverses this filter: You notice details that would normally be filtered out.

3. **Continuous Discovery**
   - ""You can still be noticing new things after days of trying to paint something people usually take for granted.""
   - This process of discovery is similar to what happens when writing essays about overlooked subjects.

4. **Enhanced Realism**
   - By studying and emphasizing visual cues (like color changes at the edge of objects), Graham suggests artists can ""make paintings that are more realistic than photographs not just in some metaphorical sense, but in the strict information-theoretic sense.""

Graham's experience with still life painting shows how it trained him to see beyond the brain's automatic perceptual shortcuts and engage more deeply with visual reality. This enhanced perception was valuable to him not just as an artistic skill but as a way of experiencing the world more richly and completely.

Would you like me to explain more about any specific aspect of Graham's painting experience or his artistic journey?"
e3d28aaa-2336-4d83-8de3-e534941da74c,"

I'll find information about Paul Graham's experience at Interleaf, focusing on their software features and his role there.

<ToolCall name=""paul_graham_Knowledge_Base"" args=""%7B%22input%22%3A%22Paul%20Graham%20Interleaf%20software%20feature%20role%20performance%22%7D"" id=""toolu_01LRJqtf3r49Zyg5H5NnwV5C""></ToolCall>



Based on the information retrieved, I can provide details about Paul Graham's experience at Interleaf.

## Interleaf's Unique Software Feature

✨ **The Innovative Feature**
Interleaf had added a scripting language to their document creation software, which was notably a dialect of Lisp. As Graham mentions:

> ""Interleaf had done something pretty bold. Inspired by Emacs, they'd added a scripting language, and even made the scripting language a dialect of Lisp.""

## Significance of This Feature

This was significant because:
1. It was inspired by Emacs, a powerful text editor known for its extensive customization capabilities
2. Choosing Lisp was unconventional — Lisp was not a mainstream language but offered powerful programming paradigms
3. This was an early attempt at making document software extensible through scripting
4. It represented a high-end approach to document creation software (though Graham later learned that ""low end software tends to eat high end software"")

## Graham's Role and Self-Assessment

🔹 **His Role**
Graham was hired specifically as a ""Lisp hacker to write things"" using Interleaf's Lisp dialect. This was the closest thing to a conventional job in his career.

🔹 **Self-Assessment**
Graham is remarkably candid about his performance, stating:

> ""I hereby apologize to my boss and coworkers, because I was a bad employee.""

He elaborates on why he struggled:

1. ""Their Lisp was the thinnest icing on a giant C cake""
2. He didn't know C and wasn't motivated to learn it
3. He ""never understood most of the software""
4. He describes himself as ""terribly irresponsible""
5. He struggled with conventional office hours, which ""seemed unnatural"" to him
6. Toward the end of his time there, he spent much of his time ""surreptitiously working on On Lisp"" (his own book project)

## What He Learned at Interleaf

Despite his self-described poor performance, Graham gained valuable insights from his time at Interleaf:

- Technology companies should be run by product people rather than sales people
- Too many people editing code leads to bugs
- Cheap office space can be counterproductive if it's depressing
- Spontaneous corridor conversations are better than planned meetings
- Large bureaucratic customers can be a dangerous source of money
- Conventional office hours and locations aren't optimal for programming
- Most importantly, he learned that ""the low end eats the high end"" — a principle he later applied at both Viaweb and Y Combinator

His time at Interleaf also introduced him indirectly to HTML, though he initially ignored it, not realizing it would later become ""a big part of [his] life.""

Would you like me to explore any particular aspect of his Interleaf experience in more detail?"
e3d28aaa-2336-4d83-8de3-e534941da74c,"

I'll find information about Paul Graham's experience at Interleaf, focusing on their software features and his role there.

<ToolCall name=""paul_graham_Knowledge_Base"" args=""%7B%22input%22%3A%22Paul%20Graham%20Interleaf%20software%20feature%20role%20performance%22%7D"" id=""toolu_01LRJqtf3r49Zyg5H5NnwV5C""></ToolCall>



Based on the information retrieved, I can provide details about Paul Graham's experience at Interleaf.

## Interleaf's Unique Software Feature

✨ **The Innovative Feature**
Interleaf had added a scripting language to their document creation software, which was notably a dialect of Lisp. As Graham mentions:

> ""Interleaf had done something pretty bold. Inspired by Emacs, they'd added a scripting language, and even made the scripting language a dialect of Lisp.""

## Significance of This Feature

This was significant because:
1. It was inspired by Emacs, a powerful text editor known for its extensive customization capabilities
2. Choosing Lisp was unconventional — Lisp was not a mainstream language but offered powerful programming paradigms
3. This was an early attempt at making document software extensible through scripting
4. It represented a high-end approach to document creation software (though Graham later learned that ""low end software tends to eat high end software"")

## Graham's Role and Self-Assessment

🔹 **His Role**
Graham was hired specifically as a ""Lisp hacker to write things"" using Interleaf's Lisp dialect. This was the closest thing to a conventional job in his career.

🔹 **Self-Assessment**
Graham is remarkably candid about his performance, stating:

> ""I hereby apologize to my boss and coworkers, because I was a bad employee.""

He elaborates on why he struggled:

1. ""Their Lisp was the thinnest icing on a giant C cake""
2. He didn't know C and wasn't motivated to learn it
3. He ""never understood most of the software""
4. He describes himself as ""terribly irresponsible""
5. He struggled with conventional office hours, which ""seemed unnatural"" to him
6. Toward the end of his time there, he spent much of his time ""surreptitiously working on On Lisp"" (his own book project)

## What He Learned at Interleaf

Despite his self-described poor performance, Graham gained valuable insights from his time at Interleaf:

- Technology companies should be run by product people rather than sales people
- Too many people editing code leads to bugs
- Cheap office space can be counterproductive if it's depressing
- Spontaneous corridor conversations are better than planned meetings
- Large bureaucratic customers can be a dangerous source of money
- Conventional office hours and locations aren't optimal for programming
- Most importantly, he learned that ""the low end eats the high end"" — a principle he later applied at both Viaweb and Y Combinator

His time at Interleaf also introduced him indirectly to HTML, though he initially ignored it, not realizing it would later become ""a big part of [his] life.""

Would you like me to explore any particular aspect of his Interleaf experience in more detail?"
